tradeDate,TDREI,closeIndex,k,m,net_value,net_value1,opt_type,order,order1,p,rtn,rtn1,symbol,theta,type
2009-01-23,,,,,,1.0661351704980864,,,,,,,,,
2009-02-02,,,,,,1.0661351704980864,,,,,,,,,
2009-02-03,,,,,,1.0661351704980864,,,,,,,,,
2009-02-04,,,,,,1.0661351704980864,,,,,,,,,
2009-02-05,,,,,,1.0661351704980864,,,,,,,,,
2009-02-06,,,,,,1.0661351704980864,,,,,,,,,
2009-02-09,240.22988505747125,10920.0,,,1.0477052703357628,1.0477052703357628,,1.0,-1.0,,0.016286644951140072,-0.017286644951140073,ZN,,
2009-02-10,,,,,,1.0477052703357628,,,,,,,,,
2009-02-11,,,,,,1.0477052703357628,,,,,,,,,
2009-02-12,,,,,,1.0477052703357628,,,,,,,,,
2009-02-13,,,,,,1.0477052703357628,,,,,,,,,
2009-02-16,-202.32558139534885,10250.0,,,0.9823752819953756,0.9823752819953756,,-1.0,1.0,,-0.06135531135531136,-0.06235531135531136,ZN,,
2009-02-17,,,,,,0.9823752819953756,,,,,,,,,
2009-02-18,,,,,,0.9823752819953756,,,,,,,,,
2009-02-19,,,,,,0.9823752819953756,,,,,,,,,
2009-02-20,,,,,,0.9823752819953756,,,,,,,,,
2009-02-23,,,,,,0.9823752819953756,,,,,,,,,
2009-02-24,,,,,,0.9823752819953756,,,,,,,,,
2009-02-25,,,,,,0.9823752819953756,,,,,,,,,
2009-02-26,,,,,,0.9823752819953756,,,,,,,,,
2009-02-27,,,,,,0.9823752819953756,,,,,,,,,
2009-03-02,,,,,,0.9823752819953756,,,,,,,,,
2009-03-03,,,,,,0.9823752819953756,,,,,,,,,
2009-03-04,,,,,,0.9823752819953756,,,,,,,,,
2009-03-05,,,,,,0.9823752819953756,,,,,,,,,
2009-03-06,,,,,,0.9823752819953756,,,,,,,,,
2009-03-09,,,,,,0.9823752819953756,,,,,,,,,
2009-03-10,,,,,,0.9823752819953756,,,,,,,,,
2009-03-11,,,,,,0.9823752819953756,,,,,,,,,
2009-03-12,,,,,,0.9823752819953756,,,,,,,,,
2009-03-13,,,,,,0.9823752819953756,,,,,,,,,
2009-03-16,,,,,,0.9823752819953756,,,,,,,,,
2009-03-17,,,,,,0.9823752819953756,,,,,,,,,
2009-03-18,,,,,,0.9823752819953756,,,,,,,,,
2009-03-19,,,,,,0.9823752819953756,,,,,,,,,
2009-03-20,354.7169811320755,11230.0,,,0.8874682456055296,0.8874682456055296,,1.0,-1.0,,0.09560975609756106,-0.09660975609756106,ZN,,
2009-03-23,,,,,,0.8874682456055296,,,,,,,,,
2009-03-24,,,,,,0.8874682456055296,,,,,,,,,
2009-03-25,,,,,,0.8874682456055296,,,,,,,,,
2009-03-26,,,,,,0.8874682456055296,,,,,,,,,
2009-03-27,,,,,,0.8874682456055296,,,,,,,,,
2009-03-30,,,,,,0.8874682456055296,,,,,,,,,
2009-03-31,,,,,,0.8874682456055296,,,,,,,,,
2009-04-01,,,,,,0.8874682456055296,,,,,,,,,
2009-04-02,,,,,,0.8874682456055296,,,,,,,,,
2009-04-03,,,,,,0.8874682456055296,,,,,,,,,
2009-04-07,,,,,,0.8874682456055296,,,,,,,,,
2009-04-08,,,,,,0.8874682456055296,,,,,,,,,
2009-04-09,,,,,,0.8874682456055296,,,,,,,,,
2009-04-10,,,,,,0.8874682456055296,,,,,,,,,
2009-04-13,,,,,,0.8874682456055296,,,,,,,,,
2009-04-14,,,,,,0.8874682456055296,,,,,,,,,
2009-04-15,,,,,,0.8874682456055296,,,,,,,,,
2009-04-16,,,,,,0.8874682456055296,,,,,,,,,
2009-04-17,,,,,,0.8874682456055296,,,,,,,,,
2009-04-20,,,,,,0.8874682456055296,,,,,,,,,
2009-04-21,-254.54545454545453,12860.0,,,1.015394066793318,1.015394066793318,,-1.0,1.0,,0.14514692787177208,0.14414692787177208,ZN,,
2009-04-22,,,,,,1.015394066793318,,,,,,,,,
2009-04-23,,,,,,1.015394066793318,,,,,,,,,
2009-04-24,,,,,,1.015394066793318,,,,,,,,,
2009-04-27,,,,,,1.015394066793318,,,,,,,,,
2009-04-28,,,,,,1.015394066793318,,,,,,,,,
2009-04-29,,,,,,1.015394066793318,,,,,,,,,
2009-04-30,,,,,,1.015394066793318,,,,,,,,,
2009-05-04,,,,,,1.015394066793318,,,,,,,,,
2009-05-05,,,,,,1.015394066793318,,,,,,,,,
2009-05-06,,,,,,1.015394066793318,,,,,,,,,
2009-05-07,,,,,,1.015394066793318,,,,,,,,,
2009-05-08,,,,,,1.015394066793318,,,,,,,,,
2009-05-11,,,,,,1.015394066793318,,,,,,,,,
2009-05-12,,,,,,1.015394066793318,,,,,,,,,
2009-05-13,,,,,,1.015394066793318,,,,,,,,,
2009-05-14,,,,,,1.015394066793318,,,,,,,,,
2009-05-15,,,,,,1.015394066793318,,,,,,,,,
2009-05-18,,,,,,1.015394066793318,,,,,,,,,
2009-05-19,248.38709677419354,13170.0,,,0.9899018328582565,0.9899018328582565,,1.0,-1.0,,0.024105754276827263,-0.025105754276827263,ZN,,
2009-05-20,,,,,,0.9899018328582565,,,,,,,,,
2009-05-21,,,,,,0.9899018328582565,,,,,,,,,
2009-05-22,,,,,,0.9899018328582565,,,,,,,,,
2009-05-25,,,,,,0.9899018328582565,,,,,,,,,
2009-05-26,,,,,,0.9899018328582565,,,,,,,,,
2009-05-27,,,,,,0.9899018328582565,,,,,,,,,
2009-06-01,,,,,,0.9899018328582565,,,,,,,,,
2009-06-02,,,,,,0.9899018328582565,,,,,,,,,
2009-06-03,,,,,,0.9899018328582565,,,,,,,,,
2009-06-04,,,,,,0.9899018328582565,,,,,,,,,
2009-06-05,,,,,,0.9899018328582565,,,,,,,,,
2009-06-08,,,,,,0.9899018328582565,,,,,,,,,
2009-06-09,,,,,,0.9899018328582565,,,,,,,,,
2009-06-10,,,,,,0.9899018328582565,,,,,,,,,
2009-06-11,,,,,,0.9899018328582565,,,,,,,,,
2009-06-12,,,,,,0.9899018328582565,,,,,,,,,
2009-06-15,,,,,,0.9899018328582565,,,,,,,,,
2009-06-16,,,,,,0.9899018328582565,,,,,,,,,
2009-06-17,,,,,,0.9899018328582565,,,,,,,,,
2009-06-18,,,,,,0.9899018328582565,,,,,,,,,
2009-06-19,,,,,,0.9899018328582565,,,,,,,,,
2009-06-22,,,,,,0.9899018328582565,,,,,,,,,
2009-06-23,-204.41176470588235,13185.0,,,0.9900393818600888,0.9900393818600888,,-1.0,1.0,,0.001138952164009055,0.00013895216400905495,ZN,,
2009-06-24,,,,,,0.9900393818600888,,,,,,,,,
2009-06-25,,,,,,0.9900393818600888,,,,,,,,,
2009-06-26,,,,,,0.9900393818600888,,,,,,,,,
2009-06-29,195.2941176470588,13440.0,,,0.9699018231476013,0.9699018231476013,,1.0,-1.0,,0.019340159271899804,-0.020340159271899805,ZN,,
2009-06-30,,,,,,0.9699018231476013,,,,,,,,,
2009-07-01,,,,,,0.9699018231476013,,,,,,,,,
2009-07-02,,,,,,0.9699018231476013,,,,,,,,,
2009-07-03,,,,,,0.9699018231476013,,,,,,,,,
2009-07-06,,,,,,0.9699018231476013,,,,,,,,,
2009-07-07,,,,,,0.9699018231476013,,,,,,,,,
2009-07-08,-260.37735849056605,13215.0,,,0.9526947256244381,0.9526947256244381,,-1.0,1.0,,-0.016741071428571397,-0.017741071428571398,ZN,,
2009-07-09,,,,,,0.9526947256244381,,,,,,,,,
2009-07-10,,,,,,0.9526947256244381,,,,,,,,,
2009-07-13,,,,,,0.9526947256244381,,,,,,,,,
2009-07-14,,,,,,0.9526947256244381,,,,,,,,,
2009-07-15,,,,,,0.9526947256244381,,,,,,,,,
2009-07-16,,,,,,0.9526947256244381,,,,,,,,,
2009-07-17,,,,,,0.9526947256244381,,,,,,,,,
2009-07-20,200.990099009901,13880.0,,,0.9038009039566836,0.9038009039566836,,1.0,-1.0,,0.050321604237608675,-0.051321604237608676,ZN,,
2009-07-21,,,,,,0.9038009039566836,,,,,,,,,
2009-07-22,,,,,,0.9038009039566836,,,,,,,,,
2009-07-23,,,,,,0.9038009039566836,,,,,,,,,
2009-07-24,,,,,,0.9038009039566836,,,,,,,,,
2009-07-27,,,,,,0.9038009039566836,,,,,,,,,
2009-07-28,,,,,,0.9038009039566836,,,,,,,,,
2009-07-29,,,,,,0.9038009039566836,,,,,,,,,
2009-07-30,,,,,,0.9038009039566836,,,,,,,,,
2009-07-31,,,,,,0.9038009039566836,,,,,,,,,
2009-08-03,,,,,,0.9038009039566836,,,,,,,,,
2009-08-04,,,,,,0.9038009039566836,,,,,,,,,
2009-08-05,,,,,,0.9038009039566836,,,,,,,,,
2009-08-06,,,,,,0.9038009039566836,,,,,,,,,
2009-08-07,,,,,,0.9038009039566836,,,,,,,,,
2009-08-10,,,,,,0.9038009039566836,,,,,,,,,
2009-08-11,,,,,,0.9038009039566836,,,,,,,,,
2009-08-12,,,,,,0.9038009039566836,,,,,,,,,
2009-08-13,,,,,,0.9038009039566836,,,,,,,,,
2009-08-14,,,,,,0.9038009039566836,,,,,,,,,
2009-08-17,,,,,,0.9038009039566836,,,,,,,,,
2009-08-18,,,,,,0.9038009039566836,,,,,,,,,
2009-08-19,,,,,,0.9038009039566836,,,,,,,,,
2009-08-20,,,,,,0.9038009039566836,,,,,,,,,
2009-08-21,,,,,,0.9038009039566836,,,,,,,,,
2009-08-24,,,,,,0.9038009039566836,,,,,,,,,
2009-08-25,,,,,,0.9038009039566836,,,,,,,,,
2009-08-26,,,,,,0.9038009039566836,,,,,,,,,
2009-08-27,,,,,,0.9038009039566836,,,,,,,,,
2009-08-28,,,,,,0.9038009039566836,,,,,,,,,
2009-08-31,,,,,,0.9038009039566836,,,,,,,,,
2009-09-01,,,,,,0.9038009039566836,,,,,,,,,
2009-09-02,,,,,,0.9038009039566836,,,,,,,,,
2009-09-03,,,,,,0.9038009039566836,,,,,,,,,
2009-09-04,,,,,,0.9038009039566836,,,,,,,,,
2009-09-07,,,,,,0.9038009039566836,,,,,,,,,
2009-09-08,,,,,,0.9038009039566836,,,,,,,,,
2009-09-09,,,,,,0.9038009039566836,,,,,,,,,
2009-09-10,,,,,,0.9038009039566836,,,,,,,,,
2009-09-11,,,,,,0.9038009039566836,,,,,,,,,
2009-09-14,,,,,,0.9038009039566836,,,,,,,,,
2009-09-15,,,,,,0.9038009039566836,,,,,,,,,
2009-09-16,,,,,,0.9038009039566836,,,,,,,,,
2009-09-17,,,,,,0.9038009039566836,,,,,,,,,
2009-09-18,,,,,,0.9038009039566836,,,,,,,,,
2009-09-21,,,,,,0.9038009039566836,,,,,,,,,
2009-09-22,,,,,,0.9038009039566836,,,,,,,,,
2009-09-23,,,,,,0.9038009039566836,,,,,,,,,
2009-09-24,,,,,,0.9038009039566836,,,,,,,,,
2009-09-25,,,,,,0.9038009039566836,,,,,,,,,
2009-09-28,,,,,,0.9038009039566836,,,,,,,,,
2009-09-29,,,,,,0.9038009039566836,,,,,,,,,
2009-09-30,,,,,,0.9038009039566836,,,,,,,,,
2009-10-09,,,,,,0.9038009039566836,,,,,,,,,
2009-10-12,,,,,,0.9038009039566836,,,,,,,,,
2009-10-13,,,,,,0.9038009039566836,,,,,,,,,
2009-10-14,,,,,,0.9038009039566836,,,,,,,,,
2009-10-15,,,,,,0.9038009039566836,,,,,,,,,
2009-10-16,,,,,,0.9038009039566836,,,,,,,,,
2009-10-19,,,,,,0.9038009039566836,,,,,,,,,
2009-10-20,,,,,,0.9038009039566836,,,,,,,,,
2009-10-21,,,,,,0.9038009039566836,,,,,,,,,
2009-10-22,,,,,,0.9038009039566836,,,,,,,,,
2009-10-23,,,,,,0.9038009039566836,,,,,,,,,
2009-10-26,,,,,,0.9038009039566836,,,,,,,,,
2009-10-27,,,,,,0.9038009039566836,,,,,,,,,
2009-10-28,,,,,,0.9038009039566836,,,,,,,,,
2009-10-29,,,,,,0.9038009039566836,,,,,,,,,
2009-10-30,,,,,,0.9038009039566836,,,,,,,,,
2009-11-02,,,,,,0.9038009039566836,,,,,,,,,
2009-11-03,,,,,,0.9038009039566836,,,,,,,,,
2009-11-04,,,,,,0.9038009039566836,,,,,,,,,
2009-11-05,,,,,,0.9038009039566836,,,,,,,,,
2009-11-06,,,,,,0.9038009039566836,,,,,,,,,
2009-11-09,,,,,,0.9038009039566836,,,,,,,,,
2009-11-10,,,,,,0.9038009039566836,,,,,,,,,
2009-11-11,,,,,,0.9038009039566836,,,,,,,,,
2009-11-12,,,,,,0.9038009039566836,,,,,,,,,
2009-11-13,,,,,,0.9038009039566836,,,,,,,,,
2009-11-16,,,,,,0.9038009039566836,,,,,,,,,
2009-11-17,,,,,,0.9038009039566836,,,,,,,,,
2009-11-18,,,,,,0.9038009039566836,,,,,,,,,
2009-11-19,,,,,,0.9038009039566836,,,,,,,,,
2009-11-20,,,,,,0.9038009039566836,,,,,,,,,
2009-11-23,,,,,,0.9038009039566836,,,,,,,,,
2009-11-24,,,,,,0.9038009039566836,,,,,,,,,
2009-11-25,,,,,,0.9038009039566836,,,,,,,,,
2009-11-26,,,,,,0.9038009039566836,,,,,,,,,
2009-11-27,,,,,,0.9038009039566836,,,,,,,,,
2009-11-30,,,,,,0.9038009039566836,,,,,,,,,
2009-12-01,,,,,,0.9038009039566836,,,,,,,,,
2009-12-02,,,,,,0.9038009039566836,,,,,,,,,
2009-12-03,,,,,,0.9038009039566836,,,,,,,,,
2009-12-04,,,,,,0.9038009039566836,,,,,,,,,
2009-12-07,,,,,,0.9038009039566836,,,,,,,,,
2009-12-08,,,,,,0.9038009039566836,,,,,,,,,
2009-12-09,,,,,,0.9038009039566836,,,,,,,,,
2009-12-10,,,,,,0.9038009039566836,,,,,,,,,
2009-12-11,,,,,,0.9038009039566836,,,,,,,,,
2009-12-14,,,,,,0.9038009039566836,,,,,,,,,
2009-12-15,,,,,,0.9038009039566836,,,,,,,,,
2009-12-16,,,,,,0.9038009039566836,,,,,,,,,
2009-12-17,,,,,,0.9038009039566836,,,,,,,,,
2009-12-18,,,,,,0.9038009039566836,,,,,,,,,
2009-12-21,,,,,,0.9038009039566836,,,,,,,,,
2009-12-22,,,,,,0.9038009039566836,,,,,,,,,
2009-12-23,,,,,,0.9038009039566836,,,,,,,,,
2009-12-24,,,,,,0.9038009039566836,,,,,,,,,
2009-12-25,,,,,,0.9038009039566836,,,,,,,,,
2009-12-28,,,,,,0.9038009039566836,,,,,,,,,
2009-12-29,,,,,,0.9038009039566836,,,,,,,,,
2009-12-30,,,,,,0.9038009039566836,,,,,,,,,
2009-12-31,164.24581005586592,21375.0,,,1.3909365681215555,1.3909365681215555,,0.0,1.0,,0.5399855907780979,0.5389855907780979,ZN,,
2010-01-04,,,,,,1.3909365681215555,,,,,,,,,
2010-01-05,,,,,,1.3909365681215555,,,,,,,,,
2010-01-06,,,,,,1.3909365681215555,,,,,,,,,
2010-01-07,,,,,,1.3909365681215555,,,,,,,,,
2010-01-08,,,,,,1.3909365681215555,,,,,,,,,
2010-01-11,,,,,,1.3909365681215555,,,,,,,,,
2010-01-12,,,,,,1.3909365681215555,,,,,,,,,
2010-01-13,,,,,,1.3909365681215555,,,,,,,,,
2010-01-14,,,,,,1.3909365681215555,,,,,,,,,
2010-01-15,,,,,,1.3909365681215555,,,,,,,,,
2010-01-18,,,,,,1.3909365681215555,,,,,,,,,
2010-01-19,,,,,,1.3909365681215555,,,,,,,,,
2010-01-20,,,,,,1.3909365681215555,,,,,,,,,
2010-01-21,,,,,,1.3909365681215555,,,,,,,,,
2010-01-22,,,,,,1.3909365681215555,,,,,,,,,
2010-01-25,,,,,,1.3909365681215555,,,,,,,,,
2010-01-26,-225.0,19390.0,1.0,5.0,0.999,1.389545631553434,判断正确率,-1.0,,3.0,,-0.001,ZN,175.0,test
2010-01-27,,,,,,1.389545631553434,,,,,,,,,
2010-01-28,,,,,,1.389545631553434,,,,,,,,,
2010-01-29,,,,,,1.389545631553434,,,,,,,,,
2010-02-01,,,,,,1.389545631553434,,,,,,,,,
2010-02-02,,,,,,1.389545631553434,,,,,,,,,
2010-02-03,,,,,,1.389545631553434,,,,,,,,,
2010-02-04,,,,,,1.389545631553434,,,,,,,,,
2010-02-05,,,,,,1.389545631553434,,,,,,,,,
2010-02-08,,,,,,1.389545631553434,,,,,,,,,
2010-02-09,,,,,,1.389545631553434,,,,,,,,,
2010-02-10,,,,,,1.389545631553434,,,,,,,,,
2010-02-11,195.93023255813952,18075.0,1.0,5.0,1.065751644662197,1.4823929350963398,判断正确率,1.0,-1.0,3.0,-0.06781846312532236,0.06681846312532236,ZN,175.0,test
2010-02-12,,,,,,1.4823929350963398,,,,,,,,,
2010-02-22,,,,,,1.4823929350963398,,,,,,,,,
2010-02-23,,,,,,1.4823929350963398,,,,,,,,,
2010-02-24,,,,,,1.4823929350963398,,,,,,,,,
2010-02-25,,,,,,1.4823929350963398,,,,,,,,,
2010-02-26,-226.44628099173553,18430.0,1.0,5.0,1.0856176680579266,1.5100253135006185,判断正确率,-1.0,1.0,3.0,0.019640387275241977,0.018640387275241976,ZN,175.0,test
2010-03-01,,,,,,1.5100253135006185,,,,,,,,,
2010-03-02,,,,,,1.5100253135006185,,,,,,,,,
2010-03-03,,,,,,1.5100253135006185,,,,,,,,,
2010-03-04,,,,,,1.5100253135006185,,,,,,,,,
2010-03-05,,,,,,1.5100253135006185,,,,,,,,,
2010-03-08,234.9056603773585,19235.0,1.0,5.0,1.0371135901192972,1.4425592177927609,判断正确率,1.0,-1.0,3.0,0.04367878459034191,-0.04467878459034191,ZN,175.0,test
2010-03-09,,,,,,1.4425592177927609,,,,,,,,,
2010-03-10,,,,,,1.4425592177927609,,,,,,,,,
2010-03-11,,,,,,1.4425592177927609,,,,,,,,,
2010-03-12,,,,,,1.4425592177927609,,,,,,,,,
2010-03-15,,,,,,1.4425592177927609,,,,,,,,,
2010-03-16,-188.8268156424581,18655.0,1.0,5.0,1.0048040105936857,1.3976186421299563,判断正确率,-1.0,1.0,3.0,-0.030153366259422887,-0.031153366259422888,ZN,175.0,test
2010-03-17,,,,,,1.3976186421299563,,,,,,,,,
2010-03-18,,,,,,1.3976186421299563,,,,,,,,,
2010-03-19,,,,,,1.3976186421299563,,,,,,,,,
2010-03-22,,,,,,1.3976186421299563,,,,,,,,,
2010-03-23,,,,,,1.3976186421299563,,,,,,,,,
2010-03-24,,,,,,1.3976186421299563,,,,,,,,,
2010-03-25,,,,,,1.3976186421299563,,,,,,,,,
2010-03-26,,,,,,1.3976186421299563,,,,,,,,,
2010-03-29,,,,,,1.3976186421299563,,,,,,,,,
2010-03-30,,,,,,1.3976186421299563,,,,,,,,,
2010-03-31,177.22222222222223,18975.0,1.0,5.0,0.986563222482852,1.372246862915241,判断正确率,1.0,-1.0,3.0,0.01715357812918783,-0.01815357812918783,ZN,175.0,test
2010-04-01,,,,,,1.372246862915241,,,,,,,,,
2010-04-02,,,,,,1.372246862915241,,,,,,,,,
2010-04-06,,,,,,1.372246862915241,,,,,,,,,
2010-04-07,,,,,,1.372246862915241,,,,,,,,,
2010-04-08,,,,,,1.372246862915241,,,,,,,,,
2010-04-09,,,,,,1.372246862915241,,,,,,,,,
2010-04-12,,,,,,1.372246862915241,,,,,,,,,
2010-04-13,,,,,,1.372246862915241,,,,,,,,,
2010-04-14,,,,,,1.372246862915241,,,,,,,,,
2010-04-15,,,,,,1.372246862915241,,,,,,,,,
2010-04-16,,,,,,1.372246862915241,,,,,,,,,
2010-04-19,,,,,,1.372246862915241,,,,,,,,,
2010-04-20,,,,,,1.372246862915241,,,,,,,,,
2010-04-21,,,,,,1.372246862915241,,,,,,,,,
2010-04-22,,,,,,1.372246862915241,,,,,,,,,
2010-04-23,,,,,,1.372246862915241,,,,,,,,,
2010-04-26,,,,,,1.372246862915241,,,,,,,,,
2010-04-27,,,,,,1.372246862915241,,,,,,,,,
2010-04-28,,,,,,1.372246862915241,,,,,,,,,
2010-04-29,,,,,,1.372246862915241,,,,,,,,,
2010-04-30,,,,,,1.372246862915241,,,,,,,,,
2010-05-04,,,,,,1.372246862915241,,,,,,,,,
2010-05-05,,,,,,1.372246862915241,,,,,,,,,
2010-05-06,,,,,,1.372246862915241,,,,,,,,,
2010-05-07,,,,,,1.372246862915241,,,,,,,,,
2010-05-10,,,,,,1.372246862915241,,,,,,,,,
2010-05-11,,,,,,1.372246862915241,,,,,,,,,
2010-05-12,,,,,,1.372246862915241,,,,,,,,,
2010-05-13,,,,,,1.372246862915241,,,,,,,,,
2010-05-14,,,,,,1.372246862915241,,,,,,,,,
2010-05-17,,,,,,1.372246862915241,,,,,,,,,
2010-05-18,,,,,,1.372246862915241,,,,,,,,,
2010-05-19,,,,,,1.372246862915241,,,,,,,,,
2010-05-20,,,,,,1.372246862915241,,,,,,,,,
2010-05-21,,,,,,1.372246862915241,,,,,,,,,
2010-05-24,,,,,,1.372246862915241,,,,,,,,,
2010-05-25,,,,,,1.372246862915241,,,,,,,,,
2010-05-26,,,,,,1.372246862915241,,,,,,,,,
2010-05-27,,,,,,1.372246862915241,,,,,,,,,
2010-05-28,,,,,,1.372246862915241,,,,,,,,,
2010-05-31,,,,,,1.372246862915241,,,,,,,,,
2010-06-01,,,,,,1.372246862915241,,,,,,,,,
2010-06-02,,,,,,1.372246862915241,,,,,,,,,
2010-06-03,,,,,,1.372246862915241,,,,,,,,,
2010-06-04,,,,,,1.372246862915241,,,,,,,,,
2010-06-07,,,,,,1.372246862915241,,,,,,,,,
2010-06-08,,,,,,1.372246862915241,,,,,,,,,
2010-06-09,,,,,,1.372246862915241,,,,,,,,,
2010-06-10,,,,,,1.372246862915241,,,,,,,,,
2010-06-11,,,,,,1.372246862915241,,,,,,,,,
2010-06-17,,,,,,1.372246862915241,,,,,,,,,
2010-06-18,,,,,,1.372246862915241,,,,,,,,,
2010-06-21,,,,,,1.372246862915241,,,,,,,,,
2010-06-22,,,,,,1.372246862915241,,,,,,,,,
2010-06-23,,,,,,1.372246862915241,,,,,,,,,
2010-06-24,,,,,,1.372246862915241,,,,,,,,,
2010-06-25,,,,,,1.372246862915241,,,,,,,,,
2010-06-28,,,,,,1.372246862915241,,,,,,,,,
2010-06-29,,,,,,1.372246862915241,,,,,,,,,
2010-06-30,-187.34177215189874,14610.0,1.0,5.0,0.7586281234955392,1.055203598575381,判断正确率,-1.0,1.0,3.0,-0.2300395256916996,-0.2310395256916996,ZN,175.0,test
2010-07-01,,,,,,1.055203598575381,,,,,,,,,
2010-07-02,,,,,,1.055203598575381,,,,,,,,,
2010-07-05,,,,,,1.055203598575381,,,,,,,,,
2010-07-06,,,,,,1.055203598575381,,,,,,,,,
2010-07-07,,,,,,1.055203598575381,,,,,,,,,
2010-07-08,218.348623853211,15345.0,1.0,5.0,0.7197044255041983,1.0010632036727054,判断正确率,1.0,-1.0,3.0,0.0503080082135523,-0.0513080082135523,ZN,175.0,test
2010-07-09,,,,,,1.0010632036727054,,,,,,,,,
2010-07-12,,,,,,1.0010632036727054,,,,,,,,,
2010-07-13,,,,,,1.0010632036727054,,,,,,,,,
2010-07-14,,,,,,1.0010632036727054,,,,,,,,,
2010-07-15,,,,,,1.0010632036727054,,,,,,,,,
2010-07-16,,,,,,1.0010632036727054,,,,,,,,,
2010-07-19,,,,,,1.0010632036727054,,,,,,,,,
2010-07-20,,,,,,1.0010632036727054,,,,,,,,,
2010-07-21,,,,,,1.0010632036727054,,,,,,,,,
2010-07-22,,,,,,1.0010632036727054,,,,,,,,,
2010-07-23,,,,,,1.0010632036727054,,,,,,,,,
2010-07-26,,,,,,1.0010632036727054,,,,,,,,,
2010-07-27,,,,,,1.0010632036727054,,,,,,,,,
2010-07-28,,,,,,1.0010632036727054,,,,,,,,,
2010-07-29,,,,,,1.0010632036727054,,,,,,,,,
2010-07-30,,,,,,1.0010632036727054,,,,,,,,,
2010-08-02,,,,,,1.0010632036727054,,,,,,,,,
2010-08-03,,,,,,1.0010632036727054,,,,,,,,,
2010-08-04,,,,,,1.0010632036727054,,,,,,,,,
2010-08-05,,,,,,1.0010632036727054,,,,,,,,,
2010-08-06,,,,,,1.0010632036727054,,,,,,,,,
2010-08-09,,,,,,1.0010632036727054,,,,,,,,,
2010-08-10,,,,,,1.0010632036727054,,,,,,,,,
2010-08-11,,,,,,1.0010632036727054,,,,,,,,,
2010-08-12,,,,,,1.0010632036727054,,,,,,,,,
2010-08-13,,,,,,1.0010632036727054,,,,,,,,,
2010-08-16,,,,,,1.0010632036727054,,,,,,,,,
2010-08-17,,,,,,1.0010632036727054,,,,,,,,,
2010-08-18,,,,,,1.0010632036727054,,,,,,,,,
2010-08-19,,,,,,1.0010632036727054,,,,,,,,,
2010-08-20,,,,,,1.0010632036727054,,,,,,,,,
2010-08-23,,,,,,1.0010632036727054,,,,,,,,,
2010-08-24,-190.0,16730.0,1.0,5.0,0.7839433805328039,1.0904155153199089,判断正确率,-1.0,1.0,3.0,0.090257412838058,0.08925741283805799,ZN,175.0,test
2010-08-25,,,,,,1.0904155153199089,,,,,,,,,
2010-08-26,,,,,,1.0904155153199089,,,,,,,,,
2010-08-27,,,,,,1.0904155153199089,,,,,,,,,
2010-08-30,,,,,,1.0904155153199089,,,,,,,,,
2010-08-31,,,,,,1.0904155153199089,,,,,,,,,
2010-09-01,,,,,,1.0904155153199089,,,,,,,,,
2010-09-02,,,,,,1.0904155153199089,,,,,,,,,
2010-09-03,,,,,,1.0904155153199089,,,,,,,,,
2010-09-06,,,,,,1.0904155153199089,,,,,,,,,
2010-09-07,,,,,,1.0904155153199089,,,,,,,,,
2010-09-08,,,,,,1.0904155153199089,,,,,,,,,
2010-09-09,,,,,,1.0904155153199089,,,,,,,,,
2010-09-10,,,,,,1.0904155153199089,,,,,,,,,
2010-09-13,,,,,,1.0904155153199089,,,,,,,,,
2010-09-14,,,,,,1.0904155153199089,,,,,,,,,
2010-09-15,,,,,,1.0904155153199089,,,,,,,,,
2010-09-16,,,,,,1.0904155153199089,,,,,,,,,
2010-09-17,,,,,,1.0904155153199089,,,,,,,,,
2010-09-20,,,,,,1.0904155153199089,,,,,,,,,
2010-09-21,,,,,,1.0904155153199089,,,,,,,,,
2010-09-27,,,,,,1.0904155153199089,,,,,,,,,
2010-09-28,,,,,,1.0904155153199089,,,,,,,,,
2010-09-29,,,,,,1.0904155153199089,,,,,,,,,
2010-09-30,,,,,,1.0904155153199089,,,,,,,,,
2010-10-08,,,,,,1.0904155153199089,,,,,,,,,
2010-10-11,,,,,,1.0904155153199089,,,,,,,,,
2010-10-12,,,,,,1.0904155153199089,,,,,,,,,
2010-10-13,,,,,,1.0904155153199089,,,,,,,,,
2010-10-14,,,,,,1.0904155153199089,,,,,,,,,
2010-10-15,,,,,,1.0904155153199089,,,,,,,,,
2010-10-18,,,,,,1.0904155153199089,,,,,,,,,
2010-10-19,,,,,,1.0904155153199089,,,,,,,,,
2010-10-20,,,,,,1.0904155153199089,,,,,,,,,
2010-10-21,,,,,,1.0904155153199089,,,,,,,,,
2010-10-22,190.85714285714286,20505.0,1.0,5.0,0.6062684472233211,0.8432809533411906,判断正确率,1.0,-1.0,3.0,0.22564255827854152,-0.22664255827854152,ZN,175.0,test
2010-10-25,,,,,,0.8432809533411906,,,,,,,,,
2010-10-26,,,,,,0.8432809533411906,,,,,,,,,
2010-10-27,,,,,,0.8432809533411906,,,,,,,,,
2010-10-28,,,,,,0.8432809533411906,,,,,,,,,
2010-10-29,,,,,,0.8432809533411906,,,,,,,,,
2010-11-01,,,,,,0.8432809533411906,,,,,,,,,
2010-11-02,-189.83050847457628,19910.0,1.0,5.0,0.5880698975716171,0.8179679251438597,判断正确率,-1.0,1.0,3.0,-0.029017312850524224,-0.030017312850524225,ZN,175.0,test
